id,identifiant,name,source,famille
item_conquest_large_andesite_masonry_small_arch,conquest:large_andesite_masonry_small_arch,Large Andesite Masonry Small Arch,Conquest Reforged,
item_conquest_large_andesite_masonry_small_arch_half,conquest:large_andesite_masonry_small_arch_half,Large Andesite Masonry Small Arch Half,Conquest Reforged,
item_conquest_large_andesite_masonry_small_window,conquest:large_andesite_masonry_small_window,Large Andesite Masonry Small Window,Conquest Reforged,
item_conquest_large_andesite_masonry_small_window_half,conquest:large_andesite_masonry_small_window_half,Large Andesite Masonry Small Window Half,Conquest Reforged,
item_conquest_large_andesite_masonry_two_meter_arch,conquest:large_andesite_masonry_two_meter_arch,Large Andesite Masonry Two Meter Arch,Conquest Reforged,
item_conquest_large_andesite_masonry_two_meter_arch_half,conquest:large_andesite_masonry_two_meter_arch_half,Large Andesite Masonry Two Meter Arch Half,Conquest Reforged,
item_conquest_large_andesite_masonry_vertical_corner,conquest:large_andesite_masonry_vertical_corner,Large Andesite Masonry Vertical Corner,Conquest Reforged,
item_conquest_large_andesite_masonry_vertical_corner_slab,conquest:large_andesite_masonry_vertical_corner_slab,Large Andesite Masonry Vertical Corner Slab,Conquest Reforged,
item_conquest_large_andesite_masonry_vertical_quarter,conquest:large_andesite_masonry_vertical_quarter,Large Andesite Masonry Vertical Quarter,Conquest Reforged,
item_conquest_large_andesite_masonry_vertical_slab,conquest:large_andesite_masonry_vertical_slab,Large Andesite Masonry Vertical Slab,Conquest Reforged,
item_conquest_large_andesite_masonry_wall,conquest:large_andesite_masonry_wall,Large Andesite Masonry Wall,Conquest Reforged,
item_conquest_large_antique_wooden_table,conquest:large_antique_wooden_table,Large Antique Wooden Table,Conquest Reforged,3_wood
item_conquest_large_birch_wood_shutters,conquest:large_birch_wood_shutters,Large Birch Wood Shutters,Conquest Reforged,7_wood
item_conquest_large_black_painted_block,conquest:large_black_painted_block,Large Black Painted Block,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_arrowslit,conquest:large_black_painted_block_arrowslit,Large Black Painted Block Arrowslit,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_balustrade,conquest:large_black_painted_block_balustrade,Large Black Painted Block Balustrade,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_capital,conquest:large_black_painted_block_capital,Large Black Painted Block Capital,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_corner_slab,conquest:large_black_painted_block_corner_slab,Large Black Painted Block Corner Slab,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_eighth_slab,conquest:large_black_painted_block_eighth_slab,Large Black Painted Block Eighth Slab,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_pillar,conquest:large_black_painted_block_pillar,Large Black Painted Block Pillar,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_quarter_slab,conquest:large_black_painted_block_quarter_slab,Large Black Painted Block Quarter Slab,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_slab,conquest:large_black_painted_block_slab,Large Black Painted Block Slab,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_small_arch,conquest:large_black_painted_block_small_arch,Large Black Painted Block Small Arch,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_small_arch_half,conquest:large_black_painted_block_small_arch_half,Large Black Painted Block Small Arch Half,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_small_window,conquest:large_black_painted_block_small_window,Large Black Painted Block Small Window,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_small_window_half,conquest:large_black_painted_block_small_window_half,Large Black Painted Block Small Window Half,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_stairs,conquest:large_black_painted_block_stairs,Large Black Painted Block Stairs,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_two_meter_arch,conquest:large_black_painted_block_two_meter_arch,Large Black Painted Block Two Meter Arch,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_two_meter_arch_half,conquest:large_black_painted_block_two_meter_arch_half,Large Black Painted Block Two Meter Arch Half,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_vertical_corner,conquest:large_black_painted_block_vertical_corner,Large Black Painted Block Vertical Corner,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_vertical_corner_slab,conquest:large_black_painted_block_vertical_corner_slab,Large Black Painted Block Vertical Corner Slab,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_vertical_quarter,conquest:large_black_painted_block_vertical_quarter,Large Black Painted Block Vertical Quarter,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_vertical_slab,conquest:large_black_painted_block_vertical_slab,Large Black Painted Block Vertical Slab,Conquest Reforged,1_stone
item_conquest_large_black_painted_block_wall,conquest:large_black_painted_block_wall,Large Black Painted Block Wall,Conquest Reforged,1_stone
item_conquest_large_clay_pot,conquest:large_clay_pot,Large Clay Pot,Conquest Reforged,1_stone
item_conquest_large_cobblestone_roman_oven,conquest:large_cobblestone_roman_oven,Large Cobblestone Roman Oven,Conquest Reforged,3_utility
item_conquest_large_eroded_pentelic_marble_block,conquest:large_eroded_pentelic_marble_block,Large Eroded Pentelic Marble Block,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_arrowslit,conquest:large_eroded_pentelic_marble_block_arrowslit,Large Eroded Pentelic Marble Block Arrowslit,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_balustrade,conquest:large_eroded_pentelic_marble_block_balustrade,Large Eroded Pentelic Marble Block Balustrade,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_capital,conquest:large_eroded_pentelic_marble_block_capital,Large Eroded Pentelic Marble Block Capital,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_corner_slab,conquest:large_eroded_pentelic_marble_block_corner_slab,Large Eroded Pentelic Marble Block Corner Slab,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_eighth_slab,conquest:large_eroded_pentelic_marble_block_eighth_slab,Large Eroded Pentelic Marble Block Eighth Slab,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_pillar,conquest:large_eroded_pentelic_marble_block_pillar,Large Eroded Pentelic Marble Block Pillar,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_quarter_slab,conquest:large_eroded_pentelic_marble_block_quarter_slab,Large Eroded Pentelic Marble Block Quarter Slab,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_slab,conquest:large_eroded_pentelic_marble_block_slab,Large Eroded Pentelic Marble Block Slab,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_small_arch,conquest:large_eroded_pentelic_marble_block_small_arch,Large Eroded Pentelic Marble Block Small Arch,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_small_arch_half,conquest:large_eroded_pentelic_marble_block_small_arch_half,Large Eroded Pentelic Marble Block Small Arch Half,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_small_window,conquest:large_eroded_pentelic_marble_block_small_window,Large Eroded Pentelic Marble Block Small Window,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_small_window_half,conquest:large_eroded_pentelic_marble_block_small_window_half,Large Eroded Pentelic Marble Block Small Window Half,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_stairs,conquest:large_eroded_pentelic_marble_block_stairs,Large Eroded Pentelic Marble Block Stairs,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_two_meter_arch,conquest:large_eroded_pentelic_marble_block_two_meter_arch,Large Eroded Pentelic Marble Block Two Meter Arch,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_two_meter_arch_half,conquest:large_eroded_pentelic_marble_block_two_meter_arch_half,Large Eroded Pentelic Marble Block Two Meter Arch Half,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_vertical_corner,conquest:large_eroded_pentelic_marble_block_vertical_corner,Large Eroded Pentelic Marble Block Vertical Corner,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_vertical_corner_slab,conquest:large_eroded_pentelic_marble_block_vertical_corner_slab,Large Eroded Pentelic Marble Block Vertical Corner Slab,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_vertical_quarter,conquest:large_eroded_pentelic_marble_block_vertical_quarter,Large Eroded Pentelic Marble Block Vertical Quarter,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_vertical_slab,conquest:large_eroded_pentelic_marble_block_vertical_slab,Large Eroded Pentelic Marble Block Vertical Slab,Conquest Reforged,1_stone
item_conquest_large_eroded_pentelic_marble_block_wall,conquest:large_eroded_pentelic_marble_block_wall,Large Eroded Pentelic Marble Block Wall,Conquest Reforged,1_stone
item_conquest_large_fern,conquest:large_fern,Large Fern,Conquest Reforged,
item_conquest_large_fern_1,conquest:large_fern_1,Large Fern 1,Conquest Reforged,3_plants
item_conquest_large_fern_2,conquest:large_fern_2,Large Fern 2,Conquest Reforged,3_plants
item_conquest_large_fern_3,conquest:large_fern_3,Large Fern 3,Conquest Reforged,3_plants
item_conquest_large_granite_brick_arrowslit,conquest:large_granite_brick_arrowslit,Large Granite Brick Arrowslit,Conquest Reforged,
item_conquest_large_granite_brick_balustrade,conquest:large_granite_brick_balustrade,Large Granite Brick Balustrade,Conquest Reforged,
item_conquest_large_granite_brick_capital,conquest:large_granite_brick_capital,Large Granite Brick Capital,Conquest Reforged,
item_conquest_large_granite_brick_corner_slab,conquest:large_granite_brick_corner_slab,Large Granite Brick Corner Slab,Conquest Reforged,
item_conquest_large_granite_brick_eighth_slab,conquest:large_granite_brick_eighth_slab,Large Granite Brick Eighth Slab,Conquest Reforged,
item_conquest_large_granite_brick_facade_gothic_arch,conquest:large_granite_brick_facade_gothic_arch,Large Granite Brick Facade Gothic Arch,Conquest Reforged,1_stone
item_conquest_large_granite_brick_facade_round_arch,conquest:large_granite_brick_facade_round_arch,Large Granite Brick Facade Round Arch,Conquest Reforged,1_stone
item_conquest_large_granite_brick_facade_segmental_arch,conquest:large_granite_brick_facade_segmental_arch,Large Granite Brick Facade Segmental Arch,Conquest Reforged,1_stone
item_conquest_large_granite_brick_gothic_arch,conquest:large_granite_brick_gothic_arch,Large Granite Brick Gothic Arch,Conquest Reforged,1_stone
item_conquest_large_granite_brick_pillar,conquest:large_granite_brick_pillar,Large Granite Brick Pillar,Conquest Reforged,
item_conquest_large_granite_brick_quarter_slab,conquest:large_granite_brick_quarter_slab,Large Granite Brick Quarter Slab,Conquest Reforged,
item_conquest_large_granite_brick_round_arch,conquest:large_granite_brick_round_arch,Large Granite Brick Round Arch,Conquest Reforged,1_stone
item_conquest_large_granite_brick_segmental_arch,conquest:large_granite_brick_segmental_arch,Large Granite Brick Segmental Arch,Conquest Reforged,1_stone
item_conquest_large_granite_brick_slab,conquest:large_granite_brick_slab,Large Granite Brick Slab,Conquest Reforged,
item_conquest_large_granite_brick_small_arch,conquest:large_granite_brick_small_arch,Large Granite Brick Small Arch,Conquest Reforged,
item_conquest_large_granite_brick_small_arch_half,conquest:large_granite_brick_small_arch_half,Large Granite Brick Small Arch Half,Conquest Reforged,
item_conquest_large_granite_brick_small_window,conquest:large_granite_brick_small_window,Large Granite Brick Small Window,Conquest Reforged,
item_conquest_large_granite_brick_small_window_half,conquest:large_granite_brick_small_window_half,Large Granite Brick Small Window Half,Conquest Reforged,
item_conquest_large_granite_brick_two_meter_arch,conquest:large_granite_brick_two_meter_arch,Large Granite Brick Two Meter Arch,Conquest Reforged,
item_conquest_large_granite_brick_two_meter_arch_half,conquest:large_granite_brick_two_meter_arch_half,Large Granite Brick Two Meter Arch Half,Conquest Reforged,
item_conquest_large_granite_brick_vertical_corner,conquest:large_granite_brick_vertical_corner,Large Granite Brick Vertical Corner,Conquest Reforged,
item_conquest_large_granite_brick_vertical_corner_slab,conquest:large_granite_brick_vertical_corner_slab,Large Granite Brick Vertical Corner Slab,Conquest Reforged,
item_conquest_large_granite_brick_vertical_quarter,conquest:large_granite_brick_vertical_quarter,Large Granite Brick Vertical Quarter,Conquest Reforged,
item_conquest_large_granite_brick_vertical_slab,conquest:large_granite_brick_vertical_slab,Large Granite Brick Vertical Slab,Conquest Reforged,
item_conquest_large_granite_brick_wall,conquest:large_granite_brick_wall,Large Granite Brick Wall,Conquest Reforged,
item_conquest_large_inscribed_black_painted_block,conquest:large_inscribed_black_painted_block,Large Inscribed Black Painted Block,Conquest Reforged,1_stone
item_conquest_large_inscribed_black_painted_block_arrowslit,conquest:large_inscribed_black_painted_block_arrowslit,Large Inscribed Black Painted Block Arrowslit,Conquest Reforged,1_stone
item_conquest_large_inscribed_black_painted_block_balustrade,conquest:large_inscribed_black_painted_block_balustrade,Large Inscribed Black Painted Block Balustrade,Conquest Reforged,1_stone
item_conquest_large_inscribed_black_painted_block_capital,conquest:large_inscribed_black_painted_block_capital,Large Inscribed Black Painted Block Capital,Conquest Reforged,1_stone
item_conquest_large_inscribed_black_painted_block_corner_slab,conquest:large_inscribed_black_painted_block_corner_slab,Large Inscribed Black Painted Block Corner Slab,Conquest Reforged,1_stone
item_conquest_large_inscribed_black_painted_block_eighth_slab,conquest:large_inscribed_black_painted_block_eighth_slab,Large Inscribed Black Painted Block Eighth Slab,Conquest Reforged,1_stone
item_conquest_large_inscribed_black_painted_block_pillar,conquest:large_inscribed_black_painted_block_pillar,Large Inscribed Black Painted Block Pillar,Conquest Reforged,1_stone
item_conquest_large_inscribed_black_painted_block_quarter_slab,conquest:large_inscribed_black_painted_block_quarter_slab,Large Inscribed Black Painted Block Quarter Slab,Conquest Reforged,1_stone
item_conquest_large_inscribed_black_painted_block_slab,conquest:large_inscribed_black_painted_block_slab,Large Inscribed Black Painted Block Slab,Conquest Reforged,1_stone
item_conquest_large_inscribed_black_painted_block_small_window,conquest:large_inscribed_black_painted_block_small_window,Large Inscribed Black Painted Block Small Window,Conquest Reforged,1_stone
item_conquest_large_inscribed_black_painted_block_small_window_half,conquest:large_inscribed_black_painted_block_small_window_half,Large Inscribed Black Painted Block Small Window Half,Conquest Reforged,1_stone
item_conquest_large_inscribed_black_painted_block_stairs,conquest:large_inscribed_black_painted_block_stairs,Large Inscribed Black Painted Block Stairs,Conquest Reforged,1_stone
item_conquest_large_inscribed_black_painted_block_vertical_corner,conquest:large_inscribed_black_painted_block_vertical_corner,Large Inscribed Black Painted Block Vertical Corner,Conquest Reforged,1_stone
item_conquest_large_inscribed_black_painted_block_vertical_corner_slab,conquest:large_inscribed_black_painted_block_vertical_corner_slab,Large Inscribed Black Painted Block Vertical Corner Slab,Conquest Reforged,1_stone
item_conquest_large_inscribed_black_painted_block_vertical_quarter,conquest:large_inscribed_black_painted_block_vertical_quarter,Large Inscribed Black Painted Block Vertical Quarter,Conquest Reforged,1_stone
item_conquest_large_inscribed_black_painted_block_vertical_slab,conquest:large_inscribed_black_painted_block_vertical_slab,Large Inscribed Black Painted Block Vertical Slab,Conquest Reforged,1_stone
item_conquest_large_inscribed_black_painted_block_wall,conquest:large_inscribed_black_painted_block_wall,Large Inscribed Black Painted Block Wall,Conquest Reforged,1_stone
item_conquest_large_inscribed_sandstone_block,conquest:large_inscribed_sandstone_block,Large Inscribed Sandstone Block,Conquest Reforged,1_stone
item_conquest_large_inscribed_sandstone_block_arrowslit,conquest:large_inscribed_sandstone_block_arrowslit,Large Inscribed Sandstone Block Arrowslit,Conquest Reforged,1_stone
item_conquest_large_inscribed_sandstone_block_balustrade,conquest:large_inscribed_sandstone_block_balustrade,Large Inscribed Sandstone Block Balustrade,Conquest Reforged,1_stone
item_conquest_large_inscribed_sandstone_block_capital,conquest:large_inscribed_sandstone_block_capital,Large Inscribed Sandstone Block Capital,Conquest Reforged,1_stone
item_conquest_large_inscribed_sandstone_block_corner_slab,conquest:large_inscribed_sandstone_block_corner_slab,Large Inscribed Sandstone Block Corner Slab,Conquest Reforged,1_stone
